Student_ID,Major_Category,Year_of_Study,Pre_Semester_GPA,Weekly_GenAI_Hours,Primary_Use_Case,Prompt_Engineering_Skill,Tool_Diversity,Paid_Subscription,Traditional_Study_Hours,Perceived_AI_Dependency,Institutional_Policy,Anxiety_Level_During_Exams,Post_Semester_GPA,Skill_Retention_Score,Burnout_Risk_Level
141336,STEM,Junior,2.931,0.25,Debugging/Troubleshooting,Advanced,3,TRUE,5.61,1,Allowed_With_Citation,2,3.095,83.82,Low
104480,Business,Sophomore,3.758,5.55,Ideation,Advanced,4,FALSE,6.14,3,Strict_Ban,7,4,86.17,Medium
110545,Medical,Junior,3.9,9.22,Ideation,Intermediate,4,TRUE,11.89,4,Actively_Encouraged,5,4,NaN,NaN
148650,STEM,Junior,NaN,NaN,Debugging/Troubleshooting,Advanced,NaN,FALSE,10.44,3,Actively_Encouraged,5,3.449,65.58,NaN
115433,Business,Junior,3.171,10,Ideation,Advanced,4,FALSE,NaN,5,Allowed_With_Citation,5,3.371,73.83,High
106509,Arts,Senior,2.957,8.74,Ideation,Beginner,1,FALSE,4.95,4,Allowed_With_Citation,4,2.971,85.4,Medium
123170,Business,Sophomore,3.85,NaN,Ideation,Beginner,2,FALSE,18.23,6,Strict_Ban,9,4,81.53,NaN
107572,Business,Junior,3.628,40,Copywriting/Drafting,Beginner,3,TRUE,13.03,9,Allowed_With_Citation,8,3.869,53.22,High
115165,STEM,Junior,2.514,2.86,Debugging/Troubleshooting,Advanced,3,FALSE,9.24,4,Allowed_With_Citation,3,3.104,96.55,Medium
124639,Arts,Sophomore,NaN,0.44,Ideation,Advanced,5,FALSE,13.63,2,Allowed_With_Citation,3,2.83,63.52,Low
138308,Business,Freshman,2.968,17.26,Ideation,Advanced,4,FALSE,7.17,6,Actively_Encouraged,3,3.217,100,NaN
149782,NaN,Junior,3.179,6.06,Debugging/Troubleshooting,Intermediate,3,FALSE,9.39,6,NaN,5,3.567,87.81,High
117860,Business,Graduate,3.524,32.78,Summarizing_Reading,Beginner,NaN,FALSE,8.34,5,Allowed_With_Citation,4,3.884,41.66,High
112251,Business,Junior,3.726,NaN,Ideation,Intermediate,5,TRUE,NaN,1,Actively_Encouraged,NaN,NaN,86.39,Medium
129789,Business,Junior,3.448,2.99,Ideation,Beginner,3,FALSE,15.25,1,Actively_Encouraged,2,3.804,62.51,Low
129579,STEM,Freshman,3.68,1.13,Debugging/Troubleshooting,Intermediate,2,FALSE,18.49,1,NaN,4,3.678,36.09,Medium
130757,Arts,Senior,3.682,0.88,Copywriting/Drafting,Intermediate,2,FALSE,12.14,4,NaN,4,4,65.55,Medium
107706,STEM,Junior,2.603,25.16,Copywriting/Drafting,Advanced,3,TRUE,9.89,6,Allowed_With_Citation,5,3.015,78.18,High
101193,Humanities,Graduate,3.61,7.89,Copywriting/Drafting,Intermediate,3,FALSE,10.76,2,Allowed_With_Citation,6,3.972,80.28,High
133134,Humanities,Sophomore,3.619,1.48,Copywriting/Drafting,Intermediate,4,FALSE,15.43,1,NaN,4,3.875,89.94,Medium
117902,Humanities,Graduate,2.398,14.54,Copywriting/Drafting,Advanced,4,TRUE,17.59,2,Actively_Encouraged,3,2.899,98.03,Medium
131541,Humanities,Graduate,3.518,11.58,Copywriting/Drafting,Beginner,2,FALSE,12.65,6,Allowed_With_Citation,3,3.797,89.94,Medium
139266,STEM,Freshman,3.037,NaN,Copywriting/Drafting,Beginner,1,TRUE,12.39,7,Actively_Encouraged,6,3.039,64.85,High
111257,STEM,Graduate,3,0.07,Ideation,Intermediate,3,FALSE,67.43,4,Allowed_With_Citation,8,3.336,72.39,High
136607,Arts,Junior,3.528,0.97,Ideation,Advanced,NaN,TRUE,3.56,3,Actively_Encouraged,6,3.628,91.95,Medium
126229,NaN,Graduate,3.389,5.56,Ideation,Intermediate,2,TRUE,21.62,4,Allowed_With_Citation,7,3.825,63.84,NaN
120687,Business,Freshman,2.999,NaN,Direct_Answer_Generation,Intermediate,2,FALSE,8.94,7,Allowed_With_Citation,5,NaN,73.4,High
105485,Business,Sophomore,3.127,5.86,Summarizing_Reading,Intermediate,2,TRUE,1,2,Strict_Ban,1,3.348,76.59,Medium
132305,Business,Junior,2.426,13.57,NaN,Advanced,3,TRUE,9.18,4,Allowed_With_Citation,3,2.954,80.93,High
138626,Arts,Junior,3.178,20.13,Debugging/Troubleshooting,Beginner,1,TRUE,13.92,NaN,Strict_Ban,9,3.239,59.95,High
119053,NaN,Junior,3.494,NaN,Copywriting/Drafting,Beginner,3,FALSE,10.99,8,Allowed_With_Citation,8,3.864,57.45,High
104920,Humanities,Sophomore,2.861,1.87,Debugging/Troubleshooting,Beginner,2,FALSE,14.13,1,Allowed_With_Citation,1,NaN,67.69,Medium
112087,Business,Senior,3.112,1.48,Ideation,Advanced,3,FALSE,9.14,4,Actively_Encouraged,7,3.11,57.11,NaN
107075,Business,Freshman,3.35,5.29,NaN,Beginner,1,FALSE,14.51,NaN,Allowed_With_Citation,3,3.558,72.36,Medium
147686,NaN,Senior,2.707,10.62,Copywriting/Drafting,Beginner,3,TRUE,12.82,6,Allowed_With_Citation,3,3.242,69.09,Low
108324,Humanities,Junior,3.743,0.58,NaN,Beginner,2,TRUE,10.69,3,Allowed_With_Citation,3,4,60.56,Low
135653,NaN,Freshman,2.465,4.59,Debugging/Troubleshooting,Intermediate,2,FALSE,14.27,1,Allowed_With_Citation,4,2.757,77.63,Medium
147114,Arts,Graduate,2.158,1.54,Copywriting/Drafting,Beginner,2,TRUE,16.57,2,Allowed_With_Citation,2,2.292,70.02,High
117319,NaN,Freshman,2.57,2.47,Summarizing_Reading,Beginner,2,yes,5.17,2,Actively_Encouraged,4,2.521,68.78,Medium
112801,Business,Graduate,2.085,20.15,Ideation,Intermediate,2,TRUE,7.04,7,Actively_Encouraged,6,2.059,88.38,High
106168,Medical,Freshman,3.767,4.35,Summarizing_Reading,Intermediate,5,TRUE,9.88,3,Allowed_With_Citation,9,4,77.35,Low
112035,Medical,Sophomore,2.349,NaN,Debugging/Troubleshooting,Advanced,NaN,FALSE,14.02,2,Actively_Encouraged,5,2.905,100,NaN
109130,Medical,Freshman,3.454,20.58,Ideation,Beginner,1,TRUE,10.14,4,Allowed_With_Citation,6,4,98.99,Medium
149090,Humanities,Senior,3.548,0.98,Direct_Answer_Generation,Intermediate,4,FALSE,9.68,1,Allowed_With_Citation,2,3.846,83.54,Low
140778,Arts,Sophomore,2.815,9.8,Copywriting/Drafting,Advanced,5,FALSE,14.35,1,Allowed_With_Citation,5,3.281,83.29,High
147478,STEM,Junior,2.822,2.76,Summarizing_Reading,Beginner,1,FALSE,13.95,4,Allowed_With_Citation,8,3.048,70.37,Medium
128971,STEM,Freshman,3.667,6.66,Debugging/Troubleshooting,Intermediate,1,TRUE,9.66,2,NaN,5,3.507,54.21,Low
103382,Humanities,Senior,2.883,2.89,Direct_Answer_Generation,Beginner,1,FALSE,12.07,5,Actively_Encouraged,2,3.215,59.89,High
125221,Medical,Freshman,3.283,0.19,Copywriting/Drafting,Intermediate,3,FALSE,2.7,5,Allowed_With_Citation,1,3.381,85.58,Low
121562,NaN,Freshman,3.796,8.09,Direct_Answer_Generation,Beginner,1,FALSE,15.63,2,Strict_Ban,3,3.971,67.79,Medium
105091,STEM,Senior,3.702,16.07,Direct_Answer_Generation,Advanced,4,TRUE,9.52,7,Allowed_With_Citation,6,NaN,100,High
100120,Business,Freshman,2.074,0.9,Ideation,Advanced,NaN,TRUE,14.29,1,Allowed_With_Citation,3,2.217,69.58,Low
149226,Arts,Junior,2.296,NaN,Copywriting/Drafting,Intermediate,1,TRUE,9.82,7,Allowed_With_Citation,7,2.328,NaN,High
101428,Medical,Junior,2.922,10.06,NaN,Beginner,1,TRUE,2.08,6,Actively_Encouraged,5,3.252,49.28,Medium
102158,Humanities,Sophomore,3.123,5.64,Ideation,Intermediate,3,FALSE,16.03,3,Allowed_With_Citation,5,3.64,93.51,Medium
131144,STEM,Sophomore,3.638,8.51,Debugging/Troubleshooting,Beginner,1,FALSE,7.45,2,Allowed_With_Citation,2,3.739,77.02,Low
145805,Medical,Freshman,2.838,21.53,Ideation,Intermediate,2,FALSE,12.71,7,Allowed_With_Citation,7,3.016,69.07,Low
140379,Humanities,Junior,3.289,9.76,Copywriting/Drafting,Intermediate,4,TRUE,10.23,4,Allowed_With_Citation,7,3.709,50.5,High
119161,Business,Freshman,3.614,33.89,Ideation,Advanced,3,TRUE,10.86,8,Allowed_With_Citation,2,3.978,83.08,High
101247,STEM,Junior,2.905,15.37,Summarizing_Reading,Advanced,3,TRUE,16.14,3,Allowed_With_Citation,6,3.24,78.64,High
147164,Medical,Freshman,3.594,32.56,Summarizing_Reading,Advanced,3,FALSE,4.17,8,NaN,NaN,3.466,68.88,High
141014,Medical,Sophomore,3.319,10.69,Summarizing_Reading,Intermediate,3,FALSE,10.86,6,Allowed_With_Citation,5,3.535,NaN,High
124598,Business,Graduate,3.027,0.16,Ideation,Intermediate,NaN,FALSE,16.89,2,Allowed_With_Citation,4,3.349,93.71,NaN
134624,Medical,Graduate,2.654,3.95,Debugging/Troubleshooting,Advanced,5,FALSE,7.35,2,Allowed_With_Citation,5,3.183,68.87,Medium
146180,Medical,Senior,3.789,3.24,Debugging/Troubleshooting,Intermediate,3,FALSE,9.56,2,Allowed_With_Citation,2,4,62.09,Medium
114270,Humanities,Freshman,2.305,9.55,Copywriting/Drafting,Intermediate,4,FALSE,NaN,2,Actively_Encouraged,7,2.538,65.28,High
116004,STEM,Freshman,3.323,23.7,Direct_Answer_Generation,Intermediate,3,FALSE,11.16,4,Strict_Ban,6,3.093,80.53,Medium
121862,NaN,Senior,NaN,2.07,Debugging/Troubleshooting,Advanced,NaN,FALSE,18.87,2,Allowed_With_Citation,5,3.915,93.47,High
111848,Arts,Junior,2.956,8.22,Debugging/Troubleshooting,Advanced,3,TRUE,13.64,5,NaN,2,3.467,95.64,High
148371,STEM,Sophomore,2.636,115.84,Copywriting/Drafting,Advanced,4,TRUE,NaN,3,Strict_Ban,4,2.815,82.28,Low
121195,Arts,Graduate,NaN,22.89,NaN,Intermediate,4,TRUE,14.77,6,Allowed_With_Citation,5,3.421,80.33,High
103817,Humanities,Freshman,3.508,0.21,Ideation,Intermediate,NaN,FALSE,12.07,2,Actively_Encouraged,5,3.762,63.55,Low
115146,Medical,Freshman,3.242,13.63,Debugging/Troubleshooting,Intermediate,NaN,FALSE,17.62,5,Allowed_With_Citation,6,3.453,67.95,Low
132041,STEM,Senior,3.411,4.76,Debugging/Troubleshooting,Beginner,2,FALSE,12.41,5,Actively_Encouraged,8,3.796,81.17,NaN
127563,Business,Graduate,2.726,1.1,Direct_Answer_Generation,Intermediate,3,TRUE,7.23,2,Allowed_With_Citation,5,2.958,60.84,High
105672,STEM,Junior,3.915,16.74,Summarizing_Reading,Beginner,2,FALSE,4.64,NaN,Allowed_With_Citation,6,3.979,59.55,High
102845,Business,Sophomore,3.256,10.2,Ideation,Beginner,2,TRUE,15.2,6,Allowed_With_Citation,1,NaN,75.35,Low
108029,Business,Sophomore,3.18,0.85,Direct_Answer_Generation,Intermediate,1,FALSE,NaN,3,Actively_Encouraged,6,3.078,69.91,Low
126493,STEM,Senior,3.062,28.13,Debugging/Troubleshooting,Advanced,5,TRUE,NaN,8,Strict_Ban,8,3.437,71.35,High
112521,STEM,Sophomore,3.005,3.32,Direct_Answer_Generation,Intermediate,4,TRUE,9.08,3,NaN,4,3.381,57.03,Medium
105564,STEM,Freshman,3.368,25.9,Ideation,Beginner,NaN,TRUE,1,6,Allowed_With_Citation,3,3.444,57.71,Medium
131661,NaN,Graduate,3.093,6.9,Copywriting/Drafting,Intermediate,1,FALSE,NaN,3,Allowed_With_Citation,5,3.305,74.26,Medium
137038,Arts,Junior,2.447,7.36,Copywriting/Drafting,Advanced,5,TRUE,3.32,2,Strict_Ban,3,NaN,51.83,Medium
106883,Humanities,Junior,3.675,4.57,Direct_Answer_Generation,Beginner,1,FALSE,21.11,2,Allowed_With_Citation,1,NaN,87.2,Medium
148769,NaN,Sophomore,NaN,8.78,Copywriting/Drafting,Beginner,2,FALSE,14.06,3,Actively_Encouraged,1,3.355,87.96,Medium
144019,Humanities,Junior,2.374,2.22,Copywriting/Drafting,Intermediate,3,FALSE,19.27,1,Actively_Encouraged,5,2.74,82.54,Low
110925,Arts,Sophomore,NaN,2.48,Direct_Answer_Generation,Beginner,2,FALSE,16.07,3,Actively_Encouraged,4,2.687,70.3,Low
107287,Business,Junior,2.88,NaN,Ideation,Intermediate,3,TRUE,1,NaN,Allowed_With_Citation,1,2.927,65.34,Medium
141582,Humanities,Junior,3.089,0.47,Copywriting/Drafting,Intermediate,5,FALSE,9.81,2,Allowed_With_Citation,4,NaN,74.53,Medium
123057,Medical,Senior,2.822,1.81,Summarizing_Reading,Beginner,2,FALSE,7.38,1,Strict_Ban,4,3.3,83.18,Low
133796,NaN,Sophomore,3.874,6.93,Copywriting/Drafting,Beginner,3,TRUE,9.61,3,Allowed_With_Citation,5,4,74.05,Medium
132844,Business,Freshman,3.21,2.23,Direct_Answer_Generation,Advanced,3,TRUE,11.69,1,Allowed_With_Citation,3,3.463,72.72,Low
116565,Medical,Senior,3.736,4.85,NaN,Intermediate,4,FALSE,10.65,3,Strict_Ban,High,4,89.52,Low
115135,Arts,Sophomore,2.233,22.88,Debugging/Troubleshooting,Intermediate,4,FALSE,9.55,7,Allowed_With_Citation,5,2.33,85.13,High
103934,STEM,Sophomore,3.613,10.5,Debugging/Troubleshooting,Advanced,3,TRUE,11.78,5,Strict_Ban,4,3.753,76.51,Low
123749,Medical,Junior,2.789,38,Summarizing_Reading,Beginner,2,FALSE,5.49,10,Actively_Encouraged,7,3.231,63.07,High
126714,Humanities,Senior,2.822,24.9,Copywriting/Drafting,Advanced,5,TRUE,6.06,7,Allowed_With_Citation,5,3.205,100,High
107165,Business,Sophomore,2.533,4,Ideation,Beginner,2,FALSE,13.21,4,NaN,6,2.893,73.18,Low
103753,Humanities,Sophomore,3.562,NaN,Debugging/Troubleshooting,Beginner,2,TRUE,15.11,4,Actively_Encouraged,NaN,3.724,59.27,Medium
108427,STEM,Freshman,2.489,1.92,NaN,Beginner,2,FALSE,17.31,1,Actively_Encouraged,4,2.596,NaN,NaN
122263,STEM,Sophomore,3.772,6.64,Debugging/Troubleshooting,Advanced,5,FALSE,10.62,1,Actively_Encouraged,3,4,91.1,Low
143776,NaN,Graduate,NaN,15.11,Copywriting/Drafting,Advanced,5,TRUE,11.91,3,Allowed_With_Citation,7,2.851,74.01,High
140501,Medical,Graduate,2.136,2.06,Direct_Answer_Generation,Beginner,2,TRUE,16.83,2,Actively_Encouraged,1,2.079,76.3,Medium
130052,Medical,Junior,NaN,9.67,Debugging/Troubleshooting,Intermediate,3,FALSE,2.55,2,Actively_Encouraged,5,2.517,65.65,NaN
117322,STEM,Graduate,3.643,1.09,Summarizing_Reading,Advanced,4,TRUE,NaN,1,Strict_Ban,4,3.869,60.45,Medium
129269,Humanities,Senior,3.458,NaN,Direct_Answer_Generation,Beginner,3,TRUE,11.8,5,Strict_Ban,4,3.655,46.13,High
104283,NaN,Junior,3.532,13.41,Debugging/Troubleshooting,Advanced,4,FALSE,13.82,NaN,NaN,3,3.82,86.34,Medium
109754,Arts,Junior,2.757,2.37,Direct_Answer_Generation,Beginner,1,FALSE,13.2,4,Allowed_With_Citation,8,NaN,61.49,Medium
108190,Humanities,Senior,2.652,9.01,Debugging/Troubleshooting,Intermediate,5,FALSE,16.2,4,Allowed_With_Citation,3,3.241,75.65,Medium
100840,Business,Freshman,3.466,NaN,NaN,Intermediate,4,TRUE,10.29,3,Actively_Encouraged,2,3.743,NaN,Low
118489,Arts,Freshman,2.494,NaN,Ideation,Advanced,5,FALSE,12.16,1,Allowed_With_Citation,2,2.78,83.87,Low
107555,Business,Sophomore,3.684,NaN,Copywriting/Drafting,Beginner,2,TRUE,12.67,4,Actively_Encouraged,3,3.785,83.16,Low
102751,Humanities,Senior,2.874,6.72,NaN,Advanced,4,FALSE,NaN,NaN,Strict_Ban,5,3.137,83.61,Low
105922,Medical,Senior,3.306,28.78,Copywriting/Drafting,Advanced,5,FALSE,11.25,6,Allowed_With_Citation,3,3.646,66.95,NaN
123153,Business,Sophomore,3.693,21.2,Debugging/Troubleshooting,Beginner,1,TRUE,1,6,NaN,5,3.817,NaN,Medium
109960,STEM,Freshman,3.854,23.88,Debugging/Troubleshooting,Intermediate,4,TRUE,3.98,5,Actively_Encouraged,4,3.958,47.52,NaN
134612,Humanities,Senior,3.265,NaN,Direct_Answer_Generation,Intermediate,4,TRUE,16.01,1,Allowed_With_Citation,4,3.335,82.93,NaN
108841,Business,Graduate,3.879,11.5,Debugging/Troubleshooting,Advanced,4,FALSE,NaN,4,Allowed_With_Citation,NaN,4,78.42,Low
128493,Business,Graduate,2.609,8.93,Ideation,Intermediate,1,FALSE,15.9,4,Actively_Encouraged,1,3.13,86.94,Medium
116114,Medical,Sophomore,3.293,4.03,Summarizing_Reading,Intermediate,3,FALSE,7.22,4,Allowed_With_Citation,5,NaN,66.09,Medium
136307,Humanities,Freshman,2.85,6.51,Debugging/Troubleshooting,Intermediate,1,FALSE,8.35,2,Allowed_With_Citation,6,2.822,59.65,NaN
117980,Arts,Senior,3.567,7.84,Copywriting/Drafting,Intermediate,4,FALSE,21.06,2,Allowed_With_Citation,NaN,3.973,93.18,Medium
140502,Humanities,Freshman,3.596,9.79,NaN,Intermediate,3,yes,11.82,1,Allowed_With_Citation,1,3.766,80.59,High
142276,STEM,Senior,2.215,29.8,Debugging/Troubleshooting,Intermediate,3,TRUE,6.01,7,Allowed_With_Citation,5,2.413,53.61,High
105614,STEM,Freshman,2.866,14.32,Debugging/Troubleshooting,Beginner,1,FALSE,11.75,5,Actively_Encouraged,5,NaN,100,Low
105220,STEM,Freshman,3.888,3.54,Copywriting/Drafting,Advanced,5,FALSE,11.29,1,Allowed_With_Citation,4,4,89.4,Low
146859,Business,Sophomore,2.185,2.42,Ideation,Advanced,3,TRUE,11.43,2,Strict_Ban,9,2.371,92.24,Low
117089,Business,Junior,2.92,33.63,Copywriting/Drafting,Intermediate,4,FALSE,13.44,6,Strict_Ban,9,3.208,NaN,High
132250,NaN,Freshman,3.323,0.5,Ideation,Beginner,2,FALSE,1.37,1,Strict_Ban,2,3.203,46.82,Low
139416,NaN,Graduate,3.292,3.56,Copywriting/Drafting,Advanced,5,FALSE,15.05,1,NaN,2,NaN,NaN,Low
106617,STEM,Senior,2.402,6.65,Debugging/Troubleshooting,Beginner,2,FALSE,7.04,3,Allowed_With_Citation,6,2.61,80.63,Medium
116360,Arts,Freshman,3.488,0.58,Copywriting/Drafting,Advanced,3,FALSE,13.12,2,Allowed_With_Citation,4,3.574,79.11,Low
138780,Humanities,Junior,3.548,2.58,Summarizing_Reading,Intermediate,5,FALSE,13.69,3,Allowed_With_Citation,2,4,86.14,Low
112757,Humanities,Senior,3.65,30.39,Copywriting/Drafting,Beginner,3,TRUE,14.26,5,Allowed_With_Citation,3,3.973,80.32,Medium
132504,STEM,Senior,3.218,0.77,Debugging/Troubleshooting,Beginner,2,FALSE,21.23,1,Actively_Encouraged,1,NaN,50.66,Medium
102360,STEM,Junior,2.826,7.65,Debugging/Troubleshooting,Beginner,2,FALSE,9.72,1,Actively_Encouraged,3,2.854,84.54,NaN
140520,Business,Graduate,3.475,6.11,Debugging/Troubleshooting,Beginner,3,TRUE,14.37,4,Actively_Encouraged,3,3.875,68.08,Low
133289,STEM,Senior,3.726,3.93,Debugging/Troubleshooting,Intermediate,4,FALSE,15.62,2,Actively_Encouraged,5,4,100,NaN
136843,Arts,Sophomore,3.755,5.49,NaN,Intermediate,3,TRUE,11.4,1,Actively_Encouraged,3,4,64.81,Low
132425,Business,Senior,3.147,8.82,Ideation,Intermediate,2,FALSE,12.02,2,Allowed_With_Citation,7,3.19,100,High
131015,Humanities,Freshman,2.822,22.48,Copywriting/Drafting,Intermediate,5,TRUE,20.08,6,Allowed_With_Citation,5,3.055,88.52,High
110103,Medical,Senior,NaN,7.83,Summarizing_Reading,Advanced,3,TRUE,10.28,5,Actively_Encouraged,3,3.951,84.32,Low
126739,Humanities,Junior,2.476,1.42,Ideation,Advanced,4,TRUE,4.71,3,NaN,6,2.692,52.01,Low
131241,Humanities,Senior,3.727,3.19,Copywriting/Drafting,Advanced,4,FALSE,14.27,4,Allowed_With_Citation,6,3.838,79.39,Medium
105042,Business,Junior,3.397,10.39,Ideation,Intermediate,3,TRUE,NaN,3,Strict_Ban,5,3.528,80.54,High
101748,STEM,Junior,2.215,11.2,Debugging/Troubleshooting,Advanced,3,TRUE,10.19,3,Allowed_With_Citation,6,2.786,100,High
109056,Medical,Freshman,2.511,30.96,Direct_Answer_Generation,Beginner,1,TRUE,NaN,6,Allowed_With_Citation,NaN,2.544,21.25,High
108579,Humanities,Senior,-1.875,2.4,Copywriting/Drafting,Intermediate,3,TRUE,17.22,2,NaN,2,3.981,90.37,Medium
144936,Business,Graduate,3.235,8.55,Debugging/Troubleshooting,Intermediate,3,FALSE,7.77,3,Allowed_With_Citation,2,3.412,80.18,NaN
100053,Medical,Sophomore,2.958,11.36,Summarizing_Reading,Intermediate,3,TRUE,9.52,NaN,Allowed_With_Citation,6,3.155,NaN,Low
106865,Business,Sophomore,3.759,1.83,Copywriting/Drafting,Intermediate,4,FALSE,16.33,2,Actively_Encouraged,3,3.805,76.71,Medium
105769,STEM,Senior,3.375,24.43,Ideation,Intermediate,2,TRUE,2.32,7,Allowed_With_Citation,4,3.423,75.8,NaN
112966,NaN,Junior,NaN,0.21,Ideation,Intermediate,3,TRUE,17.6,1,Strict_Ban,3,NaN,58.32,Low
149970,Business,Junior,2.974,14.27,Copywriting/Drafting,Beginner,1,FALSE,11.79,4,Allowed_With_Citation,5,3.137,96.16,Medium
122498,Medical,Freshman,NaN,9.17,Copywriting/Drafting,Intermediate,2,FALSE,2.55,3,Allowed_With_Citation,6,2.469,88.13,Medium
144431,STEM,Freshman,3.273,11.74,NaN,Beginner,3,TRUE,1,3,Allowed_With_Citation,1,3.356,60.45,Low
135143,NaN,Sophomore,2.452,15.4,Debugging/Troubleshooting,Beginner,3,TRUE,83.49,4,Strict_Ban,4,2.628,NaN,High
141760,Business,Freshman,NaN,6.21,Debugging/Troubleshooting,Advanced,5,TRUE,12.35,3,NaN,5,4,99.42,Low
133857,Business,Freshman,3.73,3.1,Summarizing_Reading,Beginner,1,FALSE,12.85,3,Allowed_With_Citation,3,3.755,60.75,Medium
105324,Medical,Freshman,NaN,3.04,Ideation,Beginner,3,FALSE,17.04,1,Allowed_With_Citation,3,2.524,55.1,Medium
101828,NaN,Senior,2.658,0.15,Ideation,Advanced,4,TRUE,3.86,1,Strict_Ban,3,2.833,77.73,Low
104149,Business,Freshman,2.727,14.87,Ideation,Intermediate,1,TRUE,7.13,3,Actively_Encouraged,4,2.825,77.74,Medium
130818,Business,Freshman,2.203,11.79,Debugging/Troubleshooting,Beginner,3,FALSE,12.81,4,NaN,3,2.295,76.6,Low
147504,Business,Junior,3.938,34.58,Ideation,Beginner,3,FALSE,NaN,7,Strict_Ban,10,4,68.56,High
148546,Business,Senior,2.42,13.38,Ideation,Advanced,5,TRUE,11.92,6,Actively_Encouraged,2,2.703,76.34,High
138568,STEM,Graduate,3.027,4.27,NaN,Beginner,2,TRUE,7.14,1,Actively_Encouraged,5,3.15,77.28,Medium
128586,Humanities,Senior,3.884,1.65,Copywriting/Drafting,Intermediate,5,FALSE,64.84,2,Strict_Ban,2,3.88,90.46,NaN
148228,STEM,Freshman,3.858,NaN,Debugging/Troubleshooting,Advanced,3,FALSE,6.65,4,Allowed_With_Citation,8,4,98.99,Medium
144533,Humanities,Senior,3.419,6.23,Direct_Answer_Generation,Beginner,3,FALSE,17.35,5,Strict_Ban,5,3.734,74.16,Low
102994,Humanities,Senior,NaN,0.45,Copywriting/Drafting,Beginner,1,FALSE,17.89,2,Allowed_With_Citation,2,3.8,100,NaN
132395,Arts,Graduate,2.284,6.88,NaN,Intermediate,2,FALSE,24.76,2,Strict_Ban,2,2.804,73.78,Medium
139191,Arts,Freshman,2.604,3.24,Summarizing_Reading,Advanced,3,TRUE,14.75,2,NaN,4,2.872,76.76,Medium
143608,STEM,Sophomore,3.592,7.5,Debugging/Troubleshooting,Beginner,2,FALSE,2.39,5,NaN,5,3.556,59.58,High
100868,STEM,Freshman,3.762,9.03,NaN,Beginner,1,FALSE,12.42,6,Allowed_With_Citation,6,3.88,75.97,Medium
139540,STEM,Junior,3.633,3.65,Copywriting/Drafting,Advanced,3,FALSE,NaN,2,Allowed_With_Citation,5,3.854,83.98,Low
130851,Humanities,Freshman,3.159,4.95,Ideation,Intermediate,2,TRUE,9.61,5,Allowed_With_Citation,4,3,73.05,Low
130318,NaN,Senior,3.221,6.41,Summarizing_Reading,Intermediate,1,FALSE,8.86,2,Strict_Ban,NaN,3.652,86.72,High
148106,Arts,Senior,2.882,10.09,NaN,Beginner,3,TRUE,1,2,Allowed_With_Citation,2,3.033,60.47,Medium
116029,STEM,Sophomore,3.457,19.87,NaN,Advanced,5,TRUE,NaN,4,Allowed_With_Citation,5,NaN,82.52,NaN
134226,NaN,Freshman,2.627,5.54,Copywriting/Drafting,Beginner,3,FALSE,13.58,4,NaN,6,2.814,85.69,Low
143927,Business,Junior,3.359,2.76,Ideation,Advanced,4,TRUE,15.36,2,Allowed_With_Citation,1,3.594,55.39,Medium
130578,STEM,Senior,3.334,0.94,Debugging/Troubleshooting,Beginner,2,FALSE,NaN,1,Allowed_With_Citation,7,3.303,57.52,NaN
149641,Business,Freshman,2.901,13.6,NaN,Beginner,3,TRUE,16.13,1,Actively_Encouraged,3,NaN,83.76,Medium
146903,Medical,Junior,3.321,2.95,NaN,Advanced,5,TRUE,7.61,4,Actively_Encouraged,3,3.799,96.09,Low
115100,STEM,Junior,1.517,3.96,Debugging/Troubleshooting,Beginner,1,FALSE,10.81,4,Strict_Ban,3,1.893,68.16,Medium
119106,STEM,Senior,3.129,20.62,Ideation,Intermediate,4,FALSE,6.34,6,Actively_Encouraged,4,3.228,78.91,Medium
119960,Business,Junior,3.133,3.95,Copywriting/Drafting,Beginner,2,TRUE,NaN,1,Actively_Encouraged,6,3.347,61.73,Medium
115244,Medical,Senior,2.688,6.36,NaN,Beginner,2,TRUE,12.21,4,Allowed_With_Citation,3,2.902,100,Medium
115477,Business,Senior,2.696,3.38,Copywriting/Drafting,Beginner,2,FALSE,7.37,4,Actively_Encouraged,5,3.081,82.98,NaN
136493,Medical,Senior,3.688,0.89,Direct_Answer_Generation,Intermediate,4,FALSE,7.95,1,Actively_Encouraged,4,3.753,74.52,Low
105548,NaN,Freshman,3.47,NaN,Debugging/Troubleshooting,Beginner,2,FALSE,7.91,2,Actively_Encouraged,2,3.275,73.1,Low
144528,Humanities,Senior,3.397,2.12,Copywriting/Drafting,Beginner,2,FALSE,6.86,4,Allowed_With_Citation,NaN,3.247,77.34,NaN
116297,STEM,Graduate,2.83,16.31,NaN,Advanced,4,TRUE,5.34,3,Strict_Ban,6,3.276,86.83,High
133955,Humanities,Sophomore,3.367,10.47,Copywriting/Drafting,Beginner,2,TRUE,NaN,2,Allowed_With_Citation,4,3.624,89.16,Low
113689,STEM,Senior,2.41,10.13,Ideation,Intermediate,4,TRUE,3.06,3,Allowed_With_Citation,7,2.447,58.62,Medium
120680,STEM,Freshman,2.862,14.43,Ideation,Advanced,4,FALSE,12.11,4,Actively_Encouraged,8,3.138,80.36,Low
109449,Humanities,Junior,3.589,1.4,NaN,Beginner,2,FALSE,12.32,3,NaN,3,3.62,73.12,Low
